time	V(out)	I(Bat)
1.677863190288223e-006	2.827280e+001	-5.563631e-004
1.678282351783163e-006	2.827280e+001	-5.563463e-004
1.678534798600764e-006	2.827280e+001	-5.563363e-004
1.678829962547286e-006	2.827280e+001	-5.563244e-004
1.679134027976091e-006	2.827280e+001	-5.563122e-004
1.679550240601060e-006	2.827280e+001	-5.562956e-004
1.680006048935191e-006	2.827280e+001	-5.562773e-004
1.680392967216097e-006	2.827280e+001	-5.562618e-004
1.680654930250315e-006	2.827280e+001	-5.562513e-004
1.680920853551843e-006	2.827280e+001	-5.562407e-004
1.681263924972934e-006	2.827280e+001	-5.562270e-004
1.681670435791790e-006	2.827280e+001	-5.562108e-004
1.682180138054774e-006	2.827280e+001	-5.561904e-004
1.682484593846494e-006	2.827280e+001	-5.561783e-004
1.682743535142305e-006	2.827280e+001	-5.561679e-004
1.682993527850952e-006	2.827280e+001	-5.561579e-004
1.683359970878660e-006	2.827280e+001	-5.561432e-004
1.683761217264042e-006	2.827280e+001	-5.561272e-004
1.684305906373602e-006	2.827280e+001	-5.561054e-004
1.684616271576649e-006	2.827280e+001	-5.560930e-004
1.684899476693142e-006	2.827280e+001	-5.560816e-004
1.685198824965173e-006	2.827280e+001	-5.560697e-004
1.685586545204104e-006	2.827280e+001	-5.560542e-004
1.686031284652595e-006	2.827280e+001	-5.560365e-004
1.686461567512587e-006	2.827280e+001	-5.560193e-004
1.686714645688405e-006	2.827280e+001	-5.560092e-004
1.687007313631421e-006	2.827280e+001	-5.559975e-004
1.687310074125547e-006	2.827280e+001	-5.559854e-004
1.687723819985172e-006	2.827280e+001	-5.559689e-004
1.688177853496532e-006	2.827280e+001	-5.559507e-004
1.688568927327149e-006	2.827280e+001	-5.559351e-004
1.688829626290976e-006	2.827280e+001	-5.559247e-004
1.689106405838799e-006	2.827280e+001	-5.559137e-004
1.689442183380024e-006	2.827280e+001	-5.559003e-004
1.689854437385403e-006	2.827280e+001	-5.558839e-004
1.690354129149436e-006	2.827280e+001	-5.558640e-004
1.690658184889270e-006	2.827280e+001	-5.558518e-004
1.690914452767813e-006	2.827280e+001	-5.558416e-004
1.691156094816361e-006	2.827280e+001	-5.558319e-004
1.691520253841051e-006	2.827280e+001	-5.558174e-004
1.691914967593920e-006	2.827280e+001	-5.558016e-004
1.692453350318665e-006	2.827280e+001	-5.557801e-004
1.692780657914362e-006	2.827280e+001	-5.557671e-004
1.693061333580759e-006	2.827280e+001	-5.557559e-004
1.693356059125586e-006	2.827280e+001	-5.557442e-004
1.693737328010993e-006	2.827280e+001	-5.557290e-004
1.694176441365825e-006	2.827280e+001	-5.557115e-004
1.694669713381297e-006	2.827280e+001	-5.556918e-004
1.694936587490549e-006	2.827280e+001	-5.556812e-004
1.695244146995058e-006	2.827280e+001	-5.556690e-004
1.695559457941349e-006	2.827280e+001	-5.556564e-004
1.695983154259853e-006	2.827280e+001	-5.556394e-004
1.696453437273059e-006	2.827280e+001	-5.556207e-004
1.696800826350870e-006	2.827280e+001	-5.556068e-004
1.697064371416547e-006	2.827280e+001	-5.555964e-004
1.697317543696193e-006	2.827280e+001	-5.555863e-004
1.697680183740196e-006	2.827280e+001	-5.555719e-004
1.698082820426061e-006	2.827280e+001	-5.555559e-004
1.698622305858199e-006	2.827280e+001	-5.555344e-004
1.698899322119097e-006	2.827280e+001	-5.555233e-004
1.699163389746464e-006	2.827280e+001	-5.555128e-004
1.699432306452378e-006	2.827280e+001	-5.555021e-004
1.699809843387494e-006	2.827280e+001	-5.554871e-004
1.700227390709476e-006	2.827280e+001	-5.554704e-004
1.700752175044148e-006	2.827280e+001	-5.554495e-004
1.701011221966551e-006	2.827280e+001	-5.554392e-004
1.701291937109406e-006	2.827280e+001	-5.554280e-004
1.701587934863322e-006	2.827280e+001	-5.554163e-004
1.701987573095480e-006	2.827280e+001	-5.554004e-004
1.702431818269956e-006	2.827280e+001	-5.553828e-004
1.702834133545104e-006	2.827280e+001	-5.553667e-004
1.703082489622145e-006	2.827280e+001	-5.553569e-004
1.703372661719601e-006	2.827280e+001	-5.553453e-004
1.703672286381428e-006	2.827280e+001	-5.553334e-004
1.704084925335064e-006	2.827280e+001	-5.553170e-004
1.704535437345561e-006	2.827280e+001	-5.552990e-004
1.704928628686687e-006	2.827280e+001	-5.552834e-004
1.705186683212838e-006	2.827280e+001	-5.552731e-004
1.705479909045601e-006	2.827280e+001	-5.552615e-004
1.705805008649404e-006	2.827280e+001	-5.552486e-004
1.706225980944353e-006	2.827280e+001	-5.552319e-004
1.706710954244060e-006	2.827280e+001	-5.552126e-004
1.707014021737752e-006	2.827280e+001	-5.552006e-004
1.707266068126466e-006	2.827280e+001	-5.551905e-004
1.707505556859151e-006	2.827280e+001	-5.551811e-004
1.707860865578282e-006	2.827280e+001	-5.551669e-004
1.708252306967469e-006	2.827280e+001	-5.551514e-004
1.708776188850247e-006	2.827280e+001	-5.551305e-004
1.709121049980001e-006	2.827280e+001	-5.551168e-004
1.709396365826885e-006	2.827280e+001	-5.551059e-004
1.709679480803647e-006	2.827280e+001	-5.550947e-004
1.710052082170693e-006	2.827280e+001	-5.550799e-004
1.710479488423024e-006	2.827280e+001	-5.550629e-004
1.711072100250882e-006	2.827280e+001	-5.550394e-004
1.711360169208794e-006	2.827280e+001	-5.550280e-004
1.711699283153433e-006	2.827280e+001	-5.550145e-004
1.712026160514294e-006	2.827280e+001	-5.550015e-004
1.712468494474325e-006	2.827280e+001	-5.549840e-004
1.712958648002037e-006	2.827280e+001	-5.549645e-004
1.713245074379054e-006	2.827280e+001	-5.549531e-004
1.713513705988348e-006	2.827280e+001	-5.549425e-004
1.713790237668004e-006	2.827280e+001	-5.549315e-004
1.714171096689589e-006	2.827280e+001	-5.549164e-004
1.714595489758266e-006	2.827280e+001	-5.548996e-004
1.715202111907951e-006	2.827280e+001	-5.548756e-004
1.715496868986694e-006	2.827280e+001	-5.548639e-004
1.715813895455594e-006	2.827280e+001	-5.548513e-004
1.716154166360400e-006	2.827280e+001	-5.548378e-004
1.716585116781488e-006	2.827280e+001	-5.548207e-004
1.717096022589006e-006	2.827280e+001	-5.548004e-004
1.717376678347736e-006	2.827280e+001	-5.547893e-004
1.717649753399049e-006	2.827280e+001	-5.547785e-004
1.717934767216105e-006	2.827280e+001	-5.547672e-004
1.718321075450383e-006	2.827280e+001	-5.547519e-004
1.718753362241295e-006	2.827280e+001	-5.547348e-004
1.719271091377923e-006	2.827280e+001	-5.547143e-004
1.719542791950065e-006	2.827280e+001	-5.547035e-004
1.719854877620667e-006	2.827280e+001	-5.546912e-004
1.720173797439192e-006	2.827280e+001	-5.546785e-004
1.720600224886329e-006	2.827280e+001	-5.546616e-004
1.721075683793867e-006	2.827280e+001	-5.546428e-004
1.721404660306308e-006	2.827280e+001	-5.546297e-004
1.721667078758468e-006	2.827280e+001	-5.546194e-004
1.721921541415487e-006	2.827280e+001	-5.546093e-004
1.722286793673962e-006	2.827280e+001	-5.545949e-004
1.722691060090922e-006	2.827280e+001	-5.545788e-004
1.723235048051571e-006	2.827280e+001	-5.545574e-004
1.723501221487580e-006	2.827280e+001	-5.545468e-004
1.723764801675721e-006	2.827280e+001	-5.545364e-004
1.724034232909255e-006	2.827280e+001	-5.545257e-004
1.724414018319531e-006	2.827280e+001	-5.545107e-004
1.724832269724941e-006	2.827280e+001	-5.544941e-004
1.725423779957494e-006	2.827280e+001	-5.544707e-004
1.725712862781484e-006	2.827280e+001	-5.544592e-004
1.726066614844175e-006	2.827280e+001	-5.544453e-004
1.726388182033579e-006	2.827280e+001	-5.544326e-004
1.726837053356643e-006	2.827280e+001	-5.544148e-004
1.727317903308957e-006	2.827280e+001	-5.543958e-004
1.727572418644034e-006	2.827280e+001	-5.543858e-004
1.727824771679132e-006	2.827280e+001	-5.543758e-004
1.728065689492066e-006	2.827280e+001	-5.543663e-004
1.728438141803357e-006	2.827280e+001	-5.543515e-004
1.728833299849916e-006	2.827280e+001	-5.543359e-004
1.729382591777245e-006	2.827280e+001	-5.543142e-004
1.729687721431768e-006	2.827280e+001	-5.543021e-004
1.729966832371028e-006	2.827280e+001	-5.542911e-004
1.730260689254507e-006	2.827280e+001	-5.542795e-004
1.730645660736827e-006	2.827280e+001	-5.542643e-004
1.731084928891186e-006	2.827280e+001	-5.542470e-004
1.731561047204411e-006	2.827280e+001	-5.542282e-004
1.731823631245445e-006	2.827280e+001	-5.542178e-004
1.732126008617447e-006	2.827280e+001	-5.542058e-004
1.732437451850402e-006	2.827280e+001	-5.541936e-004
1.732857583138343e-006	2.827280e+001	-5.541770e-004
1.733322471575863e-006	2.827280e+001	-5.541586e-004
1.733672307860313e-006	2.827280e+001	-5.541448e-004
1.733930358798260e-006	2.827280e+001	-5.541346e-004
1.734182183837845e-006	2.827280e+001	-5.541247e-004
1.734532089446587e-006	2.827280e+001	-5.541109e-004
1.734930829183993e-006	2.827280e+001	-5.540951e-004
1.735448647499620e-006	2.827280e+001	-5.540747e-004
1.735749578807307e-006	2.827280e+001	-5.540628e-004
1.736006687042857e-006	2.827280e+001	-5.540527e-004
1.736251380928705e-006	2.827280e+001	-5.540430e-004
1.736616534310773e-006	2.827280e+001	-5.540287e-004
1.737013550784324e-006	2.827280e+001	-5.540129e-004
1.737554249833787e-006	2.827280e+001	-5.539916e-004
1.737863008545457e-006	2.827280e+001	-5.539794e-004
1.738139259268111e-006	2.827280e+001	-5.539685e-004
1.738428106931169e-006	2.827280e+001	-5.539572e-004
1.738809594934333e-006	2.827280e+001	-5.539422e-004
1.739243885280162e-006	2.827280e+001	-5.539251e-004
1.739772081884029e-006	2.827280e+001	-5.539043e-004
1.740047027293744e-006	2.827280e+001	-5.538934e-004
1.740387754492143e-006	2.827280e+001	-5.538800e-004
1.740704393159811e-006	2.827280e+001	-5.538675e-004
1.741148933182514e-006	2.827280e+001	-5.538500e-004
1.741623682461304e-006	2.827280e+001	-5.538312e-004
1.741919235843594e-006	2.827280e+001	-5.538196e-004
1.742180654483517e-006	2.827280e+001	-5.538093e-004
1.742439933397340e-006	2.827280e+001	-5.537991e-004
1.742811784413629e-006	2.827280e+001	-5.537845e-004
1.743221060652206e-006	2.827280e+001	-5.537684e-004
1.743777822895342e-006	2.827280e+001	-5.537465e-004
1.744040853049936e-006	2.827280e+001	-5.537361e-004
1.744315149318087e-006	2.827280e+001	-5.537253e-004
1.744604176085298e-006	2.827280e+001	-5.537139e-004
1.744995671526597e-006	2.827280e+001	-5.536985e-004
1.745432296551360e-006	2.827280e+001	-5.536813e-004
1.745887709320395e-006	2.827280e+001	-5.536634e-004
1.746147145797088e-006	2.827280e+001	-5.536532e-004
1.746446000956464e-006	2.827280e+001	-5.536414e-004
1.746754481714656e-006	2.827280e+001	-5.536292e-004
1.747172076993326e-006	2.827280e+001	-5.536128e-004
1.747632497258087e-006	2.827280e+001	-5.535948e-004
1.747962664933089e-006	2.827280e+001	-5.535818e-004
1.748207088950632e-006	2.827280e+001	-5.535722e-004
1.748512111618367e-006	2.827280e+001	-5.535602e-004
1.748821404554071e-006	2.827280e+001	-5.535480e-004
1.749248584512126e-006	2.827280e+001	-5.535312e-004
1.749711846858868e-006	2.827280e+001	-5.535129e-004
1.750050136666421e-006	2.827280e+001	-5.534997e-004
1.750306171736754e-006	2.827280e+001	-5.534896e-004
1.750557132801645e-006	2.827280e+001	-5.534797e-004
1.750906412038244e-006	2.827280e+001	-5.534660e-004
1.751304552775367e-006	2.827280e+001	-5.534504e-004
1.751821039272855e-006	2.827280e+001	-5.534301e-004
1.752121774416541e-006	2.827280e+001	-5.534183e-004
1.752377520021490e-006	2.827280e+001	-5.534082e-004
1.752617537680424e-006	2.827280e+001	-5.533988e-004
1.752981391504903e-006	2.827280e+001	-5.533845e-004
1.753374739523373e-006	2.827280e+001	-5.533691e-004
1.753912084389037e-006	2.827280e+001	-5.533479e-004
1.754226769249541e-006	2.827280e+001	-5.533355e-004
1.754500337545215e-006	2.827280e+001	-5.533248e-004
1.754783727808695e-006	2.827280e+001	-5.533137e-004
1.755161243271966e-006	2.827280e+001	-5.532989e-004
1.755590148590891e-006	2.827280e+001	-5.532821e-004
1.756199075019171e-006	2.827280e+001	-5.532582e-004
1.756497559024052e-006	2.827280e+001	-5.532465e-004
1.756798781264206e-006	2.827280e+001	-5.532347e-004
1.757148512659475e-006	2.827280e+001	-5.532209e-004
1.757571536789262e-006	2.827280e+001	-5.532043e-004
1.758097320178132e-006	2.827280e+001	-5.531837e-004
1.758366180668152e-006	2.827280e+001	-5.531731e-004
1.758638607848046e-006	2.827280e+001	-5.531624e-004
1.758923605324308e-006	2.827280e+001	-5.531512e-004
1.759312116780111e-006	2.827280e+001	-5.531360e-004
1.759744627397512e-006	2.827280e+001	-5.531191e-004
1.760250976179979e-006	2.827280e+001	-5.530992e-004
1.760519695007368e-006	2.827280e+001	-5.530887e-004
1.760828087103364e-006	2.827280e+001	-5.530766e-004
1.761144483774191e-006	2.827280e+001	-5.530642e-004
1.761568382223710e-006	2.827280e+001	-5.530476e-004
1.762040041520550e-006	2.827280e+001	-5.530291e-004
1.762366817646698e-006	2.827280e+001	-5.530163e-004
1.762623934251420e-006	2.827280e+001	-5.530062e-004
1.762861248303256e-006	2.827280e+001	-5.529969e-004
1.763222023391900e-006	2.827280e+001	-5.529827e-004
1.763612872526388e-006	2.827280e+001	-5.529674e-004
1.764144665280607e-006	2.827280e+001	-5.529466e-004
1.764440408387336e-006	2.827280e+001	-5.529351e-004
1.764698480222755e-006	2.827280e+001	-5.529249e-004
1.764947357525746e-006	2.827280e+001	-5.529152e-004
1.765314256955248e-006	2.827280e+001	-5.529008e-004
1.765714594447009e-006	2.827280e+001	-5.528851e-004
1.766259297723748e-006	2.827280e+001	-5.528638e-004
1.766551111436249e-006	2.827280e+001	-5.528523e-004
1.766825549018373e-006	2.827280e+001	-5.528416e-004
1.767112710191895e-006	2.827280e+001	-5.528304e-004
1.767496614149272e-006	2.827280e+001	-5.528154e-004
1.767929989887033e-006	2.827280e+001	-5.527984e-004
1.768453347421625e-006	2.827280e+001	-5.527780e-004
1.768726731402321e-006	2.827280e+001	-5.527672e-004
1.769070516705828e-006	2.827280e+001	-5.527538e-004
1.769384935283177e-006	2.827280e+001	-5.527415e-004
1.769831168339896e-006	2.827280e+001	-5.527241e-004
1.770302679890838e-006	2.827280e+001	-5.527055e-004
1.770592715085556e-006	2.827280e+001	-5.526942e-004
1.770850708684211e-006	2.827280e+001	-5.526841e-004
1.771101855285039e-006	2.827280e+001	-5.526743e-004
1.771471707407429e-006	2.827280e+001	-5.526599e-004
1.771874464750829e-006	2.827280e+001	-5.526441e-004
1.772423779543193e-006	2.827280e+001	-5.526227e-004
1.772680491923910e-006	2.827280e+001	-5.526126e-004
1.772942908182735e-006	2.827280e+001	-5.526024e-004
1.773209815220753e-006	2.827280e+001	-5.525920e-004
1.773590509880654e-006	2.827280e+001	-5.525771e-004
1.774006629274116e-006	2.827280e+001	-5.525608e-004
1.774595762178969e-006	2.827280e+001	-5.525377e-004
1.774882325443846e-006	2.827280e+001	-5.525266e-004
1.775198944304478e-006	2.827280e+001	-5.525142e-004
1.775525193108575e-006	2.827280e+001	-5.525015e-004
1.775950703522857e-006	2.827280e+001	-5.524849e-004
1.776433890437776e-006	2.827280e+001	-5.524660e-004
1.776714118962568e-006	2.827280e+001	-5.524551e-004
1.776962297157685e-006	2.827280e+001	-5.524454e-004
1.777202960049760e-006	2.827280e+001	-5.524360e-004
1.777555189963850e-006	2.827280e+001	-5.524223e-004
1.777946676673451e-006	2.827280e+001	-5.524069e-004
1.778465285009898e-006	2.827280e+001	-5.523867e-004
1.778796283087781e-006	2.827280e+001	-5.523738e-004
1.779062644657742e-006	2.827280e+001	-5.523633e-004
1.779326789941480e-006	2.827280e+001	-5.523530e-004
1.779694144699577e-006	2.827280e+001	-5.523387e-004
1.780105785791241e-006	2.827280e+001	-5.523227e-004
1.780657386793851e-006	2.827280e+001	-5.523012e-004
1.780918971111053e-006	2.827280e+001	-5.522910e-004
1.781191029057589e-006	2.827280e+001	-5.522804e-004
1.781476649457728e-006	2.827280e+001	-5.522692e-004
1.781866380206763e-006	2.827280e+001	-5.522540e-004
1.782299757893865e-006	2.827280e+001	-5.522371e-004
1.782783234119783e-006	2.827280e+001	-5.522182e-004
1.783048985030184e-006	2.827280e+001	-5.522079e-004
1.783354574775569e-006	2.827280e+001	-5.521959e-004
1.783668616512035e-006	2.827280e+001	-5.521837e-004
1.784090635404834e-006	2.827280e+001	-5.521673e-004
1.784558305591639e-006	2.827280e+001	-5.521491e-004
1.784863847231217e-006	2.827280e+001	-5.521372e-004
1.785107450856483e-006	2.827280e+001	-5.521277e-004
1.785394008670201e-006	2.827280e+001	-5.521165e-004
1.785712372362824e-006	2.827280e+001	-5.521041e-004
1.786129221802660e-006	2.827280e+001	-5.520878e-004
1.786603986863394e-006	2.827280e+001	-5.520693e-004
1.786936054317492e-006	2.827280e+001	-5.520564e-004
1.787191215740040e-006	2.827280e+001	-5.520465e-004
1.787443205671677e-006	2.827280e+001	-5.520367e-004
1.787791349689380e-006	2.827280e+001	-5.520231e-004
1.788189937576771e-006	2.827280e+001	-5.520076e-004
1.788704625056151e-006	2.827280e+001	-5.519876e-004
1.789000115176853e-006	2.827280e+001	-5.519761e-004
1.789253099758138e-006	2.827280e+001	-5.519663e-004
1.789485897546934e-006	2.827280e+001	-5.519572e-004
1.789847598167913e-006	2.827280e+001	-5.519431e-004
1.790235286856035e-006	2.827280e+001	-5.519280e-004
1.790767548523094e-006	2.827280e+001	-5.519073e-004
1.791088149451827e-006	2.827280e+001	-5.518948e-004
1.791356466529654e-006	2.827280e+001	-5.518844e-004
1.791627590098123e-006	2.827280e+001	-5.518738e-004
1.791998749353688e-006	2.827280e+001	-5.518594e-004
1.792416527123405e-006	2.827280e+001	-5.518431e-004
1.792984298821641e-006	2.827280e+001	-5.518211e-004
1.793256152208419e-006	2.827280e+001	-5.518105e-004
1.793547642470665e-006	2.827280e+001	-5.517992e-004
1.793856294392878e-006	2.827280e+001	-5.517872e-004
1.794262420207078e-006	2.827280e+001	-5.517714e-004
1.794720607214543e-006	2.827280e+001	-5.517536e-004
1.795081765460263e-006	2.827280e+001	-5.517395e-004
1.795331917935794e-006	2.827280e+001	-5.517298e-004
1.795639615525580e-006	2.827280e+001	-5.517178e-004
1.795952124659416e-006	2.827280e+001	-5.517057e-004
1.796380805956243e-006	2.827280e+001	-5.516891e-004
1.796848117414648e-006	2.827280e+001	-5.516709e-004
1.797143997195840e-006	2.827280e+001	-5.516594e-004
1.797386918089834e-006	2.827280e+001	-5.516500e-004
1.797667721605737e-006	2.827280e+001	-5.516391e-004
1.797988942132456e-006	2.827280e+001	-5.516266e-004
1.798402520019736e-006	2.827280e+001	-5.516105e-004
1.798880790401370e-006	2.827280e+001	-5.515919e-004
1.799211092960704e-006	2.827280e+001	-5.515791e-004
1.799465887838119e-006	2.827280e+001	-5.515692e-004
1.799718905576911e-006	2.827280e+001	-5.515594e-004
1.800066144115332e-006	2.827280e+001	-5.515459e-004
1.800465250008456e-006	2.827280e+001	-5.515305e-004
1.800978636001324e-006	2.827280e+001	-5.515105e-004
1.801272472957351e-006	2.827280e+001	-5.514991e-004
1.801524512140228e-006	2.827280e+001	-5.514894e-004
1.801761115994912e-006	2.827280e+001	-5.514802e-004
1.802119130486373e-006	2.827280e+001	-5.514663e-004
1.802508797859861e-006	2.827280e+001	-5.514512e-004
1.803035993441211e-006	2.827280e+001	-5.514307e-004
1.803354916973427e-006	2.827280e+001	-5.514183e-004
1.803620844967247e-006	2.827280e+001	-5.514080e-004
